ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-08-13,396.6374408835724,253.57690256885954,737.2433211505428,396.6374408835724,396.6374408835724,88.79971499415525,88.79971499415525,88.79971499415525,-6.269982582364378,-6.269982582364378,-6.269982582364378,95.06969757651964,95.06969757651964,95.06969757651964,0.0,0.0,0.0,485.43715587772766
2021-08-14,396.09763360922136,361.5189106093424,851.3777608184397,396.09763360922136,396.09763360922136,216.7199628590893,216.7199628590893,216.7199628590893,119.44434641514886,119.44434641514886,119.44434641514886,97.27561644394042,97.27561644394042,97.27561644394042,0.0,0.0,0.0,612.8175964683106
2021-08-15,395.55782633487036,385.48636919229614,847.0369726318402,395.55782633487036,395.55782633487036,199.34650023311985,199.34650023311985,199.34650023311985,99.89851886038662,99.89851886038662,99.89851886038662,99.44798137273321,99.44798137273321,99.44798137273321,0.0,0.0,0.0,594.9043265679902
2021-08-16,395.0180190605193,215.50853753865957,692.4168865888631,395.0180190605193,395.0180190605193,52.109587677673574,52.109587677673574,52.109587677673574,-49.44006637483478,-49.44006637483478,-49.44006637483478,101.54965405250836,101.54965405250836,101.54965405250836,0.0,0.0,0.0,447.12760673819287
2021-08-17,394.4782117861682,209.5050743344923,657.8932895604445,394.4782117861682,394.4782117861682,43.789227513621185,43.789227513621185,43.789227513621185,-59.748535538962415,-59.748535538962415,-59.748535538962415,103.5377630525836,103.5377630525836,103.5377630525836,0.0,0.0,0.0,438.2674392997894
2021-08-18,393.93840451181705,212.2708493230369,702.3429764356084,393.93840451181705,393.93840451181705,62.179816062975824,62.179816062975824,62.179816062975824,-43.18502773650338,-43.18502773650338,-43.18502773650338,105.36484379947922,105.36484379947922,105.36484379947922,0.0,0.0,0.0,456.1182205747929
2021-08-19,393.39859723746605,199.73209561653582,664.995720751161,393.39859723746605,393.39859723746605,46.2809246774261,46.2809246774261,46.2809246774261,-60.69925304237654,-60.69925304237654,-60.69925304237654,106.98017771980265,106.98017771980265,106.98017771980265,0.0,0.0,0.0,439.6795219148921
2021-08-20,392.85878996311493,249.4893212443493,730.2521278450857,392.85878996311493,392.85878996311493,102.06131490019037,102.06131490019037,102.06131490019037,-6.269982582308793,-6.269982582308793,-6.269982582308793,108.33129748249915,108.33129748249915,108.33129748249915,0.0,0.0,0.0,494.9201048633053
2021-08-21,392.3189826887639,382.1214956888145,870.7358427295566,392.3189826887639,392.3189826887639,228.80996573857757,228.80996573857757,228.80996573857757,119.4443464148752,119.4443464148752,119.4443464148752,109.36561932370239,109.36561932370239,109.36561932370239,0.0,0.0,0.0,621.1289484273415
2021-08-22,391.7791754144128,366.9400234150909,834.1801881163998,391.7791754144128,391.7791754144128,209.9306773247222,209.9306773247222,209.9306773247222,99.89851886027162,99.89851886027162,99.89851886027162,110.03215846445055,110.03215846445055,110.03215846445055,0.0,0.0,0.0,601.709852739135
2021-08-23,391.23936814006163,209.79589568325056,693.1950713306328,391.23936814006163,391.23936814006163,60.843213430010955,60.843213430010955,60.843213430010955,-49.44006637491106,-49.44006637491106,-49.44006637491106,110.283279804922,110.283279804922,110.283279804922,0.0,0.0,0.0,452.0825815700726
2021-08-24,390.6995610173155,193.62435519068825,670.7984989137309,390.6995610173155,390.6995610173155,50.32789800177178,50.32789800177178,50.32789800177178,-59.74853553893832,-59.74853553893832,-59.74853553893832,110.07643354071011,110.07643354071011,110.07643354071011,0.0,0.0,0.0,441.02745901908725
2021-08-25,390.15975389456923,216.16108167133007,701.006861778169,390.15975389456923,390.15975389456923,66.19079646410871,66.19079646410871,66.19079646410871,-43.185027736531424,-43.185027736531424,-43.185027736531424,109.37582420064014,109.37582420064014,109.37582420064014,0.0,0.0,0.0,456.35055035867794
2021-08-26,389.619946771823,192.9700007811657,668.3050128880408,389.619946771823,389.619946771823,47.45470887864201,47.45470887864201,47.45470887864201,-60.69925304234532,-60.69925304234532,-60.69925304234532,108.15396192098733,108.15396192098733,108.15396192098733,0.0,0.0,0.0,437.074655650465
2021-08-27,389.0801396490767,259.80351228405283,724.1033190310532,389.0801396490767,389.0801396490767,100.12306398967785,100.12306398967785,100.12306398967785,-6.269982582253204,-6.269982582253204,-6.269982582253204,106.39304657193105,106.39304657193105,106.39304657193105,0.0,0.0,0.0,489.2032036387546
2021-08-28,388.54033252633053,363.30663909346407,870.1432369257225,388.54033252633053,388.54033252633053,223.53048503935983,223.53048503935983,223.53048503935983,119.44434641492371,119.44434641492371,119.44434641492371,104.08613862443613,104.08613862443613,104.08613862443613,0.0,0.0,0.0,612.0708175656904
2021-08-29,388.0005254035843,340.6823276473176,826.8174037445294,388.0005254035843,388.0005254035843,201.13659418864282,201.13659418864282,201.13659418864282,99.89851886021646,99.89851886021646,99.89851886021646,101.23807532842636,101.23807532842636,101.23807532842636,0.0,0.0,0.0,589.1371195922271
2021-08-30,387.460718280838,212.19355216350584,661.4352004083224,387.460718280838,387.460718280838,48.42603039144134,48.42603039144134,48.42603039144134,-49.44006637498732,-49.44006637498732,-49.44006637498732,97.86609676642867,97.86609676642867,97.86609676642867,0.0,0.0,0.0,435.88674867227934
2021-08-31,386.9209111580918,190.25908661651042,674.0551445926467,386.9209111580918,386.9209111580918,34.251617968147144,34.251617968147144,34.251617968147144,-59.748535538902395,-59.748535538902395,-59.748535538902395,94.00015350704952,94.00015350704952,94.00015350704952,0.0,0.0,0.0,421.17252912623894
2021-09-01,386.38110403534563,177.2574616842325,678.7854584871872,386.38110403534563,386.38110403534563,46.49784799855472,46.49784799855472,46.49784799855472,-43.18502773652805,-43.18502773652805,-43.18502773652805,89.68287573508276,89.68287573508276,89.68287573508276,0.0,0.0,0.0,432.87895203390036
2021-09-02,385.84129691259943,163.57912192902322,662.0941949585379,385.84129691259943,385.84129691259943,24.269939623983134,24.269939623983134,24.269939623983134,-60.699253042319974,-60.699253042319974,-60.699253042319974,84.9691926663031,84.9691926663031,84.9691926663031,0.0,0.0,0.0,410.11123653658257
2021-09-03,385.3014897898531,217.74050754996463,688.1430051294236,385.3014897898531,385.3014897898531,73.65561794808028,73.65561794808028,73.65561794808028,-6.269982582148438,-6.269982582148438,-6.269982582148438,79.9256005302287,79.9256005302287,79.9256005302287,0.0,0.0,0.0,458.95710773793337
2021-09-04,384.7616826671069,329.52615704784637,833.0384542172417,384.7616826671069,384.7616826671069,194.07343358025264,194.07343358025264,194.07343358025264,119.4443464149722,119.4443464149722,119.4443464149722,74.62908716528044,74.62908716528044,74.62908716528044,0.0,0.0,0.0,578.8351162473596
2021-09-05,384.2218755443607,311.7615522845678,794.8478837355752,384.2218755443607,384.2218755443607,169.0642499079486,169.0642499079486,169.0642499079486,99.89851886010146,99.89851886010146,99.89851886010146,69.16573104784712,69.16573104784712,69.16573104784712,0.0,0.0,0.0,553.2861254523093
2021-09-06,383.6820684216145,158.24083427068553,642.2153277158513,383.6820684216145,383.6820684216145,14.188935718311185,14.188935718311185,14.188935718311185,-49.4400663746561,-49.4400663746561,-49.4400663746561,63.629002092967276,63.629002092967276,63.629002092967276,0.0,0.0,0.0,397.8710041399257
2021-09-07,383.1422612988682,120.70740986619873,624.4364291010384,383.1422612988682,383.1422612988682,-1.6307349944923133,-1.6307349944923133,-1.6307349944923133,-59.74853553886643,-59.74853553886643,-59.74853553886643,58.11780054437411,58.11780054437411,58.11780054437411,0.0,0.0,0.0,381.51152630437593
2021-09-08,382.60245417612197,138.20162278779483,630.2423065306173,382.60245417612197,382.60245417612197,9.549250717867999,9.549250717867999,9.549250717867999,-43.1850277365561,-43.1850277365561,-43.1850277365561,52.73427845442409,52.73427845442409,52.73427845442409,0.0,0.0,0.0,392.15170489399
2021-09-09,382.0626470533757,116.86396802991405,618.7829632076842,382.0626470533757,382.0626470533757,-13.117757654565553,-13.117757654565553,-13.117757654565553,-60.69925304238406,-60.69925304238406,-60.69925304238406,47.58149538781851,47.58149538781851,47.58149538781851,0.0,0.0,0.0,368.9448893988102
2021-09-10,381.5228399306295,173.9993607635871,673.6599434387176,381.5228399306295,381.5228399306295,36.49098326940109,36.49098326940109,36.49098326940109,-6.269982582043684,-6.269982582043684,-6.269982582043684,42.76096585144477,42.76096585144477,42.76096585144477,0.0,0.0,0.0,418.01382320003063
2021-09-11,380.9830328078833,301.79914327583685,771.9323656205496,380.9830328078833,380.9830328078833,157.81450677492586,157.81450677492586,157.81450677492586,119.44434641469856,119.44434641469856,119.44434641469856,38.37016036022732,38.37016036022732,38.37016036022732,0.0,0.0,0.0,538.7975395828091
2021-09-12,380.4432256851371,287.07007294101925,755.4503650320635,380.4432256851371,380.4432256851371,134.39854370871402,134.39854370871402,134.39854370871402,99.8985188600164,99.8985188600164,99.8985188600164,34.500024848697606,34.500024848697606,34.500024848697606,0.0,0.0,0.0,514.8417693938511
2021-09-13,379.90341856239087,129.1860703091626,606.5992566190564,379.90341856239087,379.90341856239087,-18.207482159006517,-18.207482159006517,-18.207482159006517,-49.440066374722335,-49.440066374722335,-49.440066374722335,31.23258421571583,31.23258421571583,31.23258421571583,0.0,0.0,0.0,361.69593640338434
2021-09-14,379.36361143964467,108.43027822690367,583.5402539678023,379.36361143964467,379.36361143964467,-31.109840452524836,-31.109840452524836,-31.109840452524836,-59.748535539001715,-59.748535539001715,-59.748535539001715,28.638695086476883,28.638695086476883,28.638695086476883,0.0,0.0,0.0,348.2537709871198
2021-09-15,378.8238043168984,121.86140993250919,608.89484162233,378.8238043168984,378.8238043168984,-16.409017362148393,-16.409017362148393,-16.409017362148393,-43.18502773655272,-43.18502773655272,-43.18502773655272,26.776010374404333,26.776010374404333,26.776010374404333,0.0,0.0,0.0,362.41478695475
2021-09-16,378.28399719415216,93.98825624499435,591.3268014160228,378.28399719415216,378.28399719415216,-35.01203907805126,-35.01203907805126,-35.01203907805126,-60.69925304235871,-60.69925304235871,-60.69925304235871,25.68721396430744,25.68721396430744,25.68721396430744,0.0,0.0,0.0,343.2719581161009
2021-09-17,377.7441900714059,159.19470837808493,640.0078212184367,377.7441900714059,377.7441900714059,19.128595318893233,19.128595318893233,19.128595318893233,-6.269982582454241,-6.269982582454241,-6.269982582454241,25.398577901347473,25.398577901347473,25.398577901347473,0.0,0.0,0.0,396.87278539029916
2021-09-18,377.2043829486597,286.6913238824731,754.5914348465421,377.2043829486597,377.2043829486597,145.36323340904733,145.36323340904733,145.36323340904733,119.44434641474706,119.44434641474706,119.44434641474706,25.91888699430022,25.91888699430022,25.91888699430022,0.0,0.0,0.0,522.567616357707
2021-09-19,376.6645758259135,270.9121922053305,730.6024333464846,376.6645758259135,376.6645758259135,127.13728576516476,127.13728576516476,127.13728576516476,99.89851885990139,99.89851885990139,99.89851885990139,27.238766905263336,27.238766905263336,27.238766905263336,0.0,0.0,0.0,503.80186159107825
2021-09-20,376.12476870316726,121.6995726883191,585.391642193515,376.12476870316726,376.12476870316726,-20.10962455418953,-20.10962455418953,-20.10962455418953,-49.44006637480864,-49.44006637480864,-49.44006637480864,29.3304418206191,29.3304418206191,29.3304418206191,0.0,0.0,0.0,356.01514414897775
2021-09-21,375.58496158042107,100.78230838714911,586.858536240864,375.58496158042107,375.58496158042107,-27.60059860037585,-27.60059860037585,-27.60059860037585,-59.74853553898951,-59.74853553898951,-59.74853553898951,32.14793693861367,32.14793693861367,32.14793693861367,0.0,0.0,0.0,347.9843629800452
2021-09-22,375.0451544576748,148.7398367662816,598.5195799140487,375.0451544576748,375.0451544576748,-7.557298188513963,-7.557298188513963,-7.557298188513963,-43.18502773652853,-43.18502773652853,-43.18502773652853,35.627729548014564,35.627729548014564,35.627729548014564,0.0,0.0,0.0,367.48785626916083
2021-09-23,374.5053473349286,128.61219527364605,605.5574406169861,374.5053473349286,374.5053473349286,-21.009412323767236,-21.009412323767236,-21.009412323767236,-60.69925304237808,-60.69925304237808,-60.69925304237808,39.68984071861084,39.68984071861084,39.68984071861084,0.0,0.0,0.0,353.49593501116135
2021-09-24,373.96554021218236,169.76818271808588,652.5789390748673,373.96554021218236,373.96554021218236,37.96936531106077,37.96936531106077,37.96936531106077,-6.269982582398652,-6.269982582398652,-6.269982582398652,44.239347893459424,44.239347893459424,44.239347893459424,0.0,0.0,0.0,411.9349055232431
2021-09-25,373.4257330894361,311.7679852197942,779.4869230718766,373.4257330894361,373.4257330894361,168.61263370216997,168.61263370216997,168.61263370216997,119.44434641483946,119.44434641483946,119.44434641483946,49.16828728733053,49.16828728733053,49.16828728733053,0.0,0.0,0.0,542.0383667916061
2021-09-26,372.8859259666899,305.3964675853912,790.5816668610317,372.8859259666899,372.8859259666899,154.25642313375474,154.25642313375474,154.25642313375474,99.89851885981632,99.89851885981632,99.89851885981632,54.35790427393841,54.35790427393841,54.35790427393841,0.0,0.0,0.0,527.1423491004447
2021-09-27,372.3461188439437,162.97779063322045,628.5717297818331,372.3461188439437,372.3461188439437,10.241133810953132,10.241133810953132,10.241133810953132,-49.44006637487489,-49.44006637487489,-49.44006637487489,59.68120018582802,59.68120018582802,59.68120018582802,0.0,0.0,0.0,382.5872526548969
2021-09-28,371.853180163473,149.1457625381802,618.6627542704765,371.853180163473,371.853180163473,5.257179900815813,5.257179900815813,5.257179900815813,-59.74853553895357,-59.74853553895357,-59.74853553895357,65.00571543976938,65.00571543976938,65.00571543976938,0.0,0.0,0.0,377.1103600642888
2021-09-29,371.3602414830022,152.2434828533461,650.3212049424071,371.3602414830022,371.3602414830022,27.01145414581636,27.01145414581636,27.01145414581636,-43.18502773652516,-43.18502773652516,-43.18502773652516,70.19648188234152,70.19648188234152,70.19648188234152,0.0,0.0,0.0,398.37169562881854
2021-09-30,370.8673028025315,147.41768705382773,619.7700213454789,370.8673028025315,370.8673028025315,14.419818896221777,14.419818896221777,14.419818896221777,-60.69925304235272,-60.69925304235272,-60.69925304235272,75.11907193857449,75.11907193857449,75.11907193857449,0.0,0.0,0.0,385.2871216987533
2021-10-01,370.3743641220608,194.16658041519466,685.7621163747834,370.3743641220608,370.3743641220608,73.37268612576482,73.37268612576482,73.37268612576482,-6.269982582244723,-6.269982582244723,-6.269982582244723,79.64266870800954,79.64266870800954,79.64266870800954,0.0,0.0,0.0,443.7470502478256
2021-10-02,369.88142544159007,337.56461411285824,801.2430768686775,369.88142544159007,369.88142544159007,203.0874261171063,203.0874261171063,203.0874261171063,119.44434641484408,119.44434641484408,119.44434641484408,83.64307970226221,83.64307970226221,83.64307970226221,0.0,0.0,0.0,572.9688515586963
2021-10-03,369.38848676111934,308.8343397023133,807.849013698088,369.38848676111934,369.38848676111934,186.90413638123175,186.90413638123175,186.90413638123175,99.89851886023732,99.89851886023732,99.89851886023732,87.00561752099443,87.00561752099443,87.00561752099443,0.0,0.0,0.0,556.2926231423511
2021-10-04,368.89554808064855,142.79815889401033,642.3978439651206,368.89554808064855,368.89554808064855,40.187707052616936,40.187707052616936,40.187707052616936,-49.440066374951165,-49.440066374951165,-49.440066374951165,89.62777342756809,89.62777342756809,89.62777342756809,0.0,0.0,0.0,409.0832551332655
2021-10-05,368.4026094001778,157.99992918424846,655.2208058178203,368.4026094001778,368.4026094001778,31.673078919466807,31.673078919466807,31.673078919466807,-59.748535538917615,-59.748535538917615,-59.748535538917615,91.42161445838443,91.42161445838443,91.42161445838443,0.0,0.0,0.0,400.07568831964466
